sl_no,project_name,agency,project_code,legacy_ocms_code,pmgid,state,approval_start_date,original_target_doc,revised_doc,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
1987,"17 ₹ 37,09,725 ₹ 42,49,554 ₹ 21,81,683 (51.34% of Revised Cost) Ongoing Projects Expenditure Line Ministries & Departments (crores) (crores) (crores) 16 35 Commissioned during month Newly Added during month Sectoral Comparison : Major Sectors* Ministry Comparison : Major Ministries* [Outer Ring : Original Cost in ₹ lakh crore] & [Inner Ring : Project Count] [Outer Ring : Original Cost in ₹ lakh crore] & [Inner Ring : Project Count] Note: * as per Project Count Note: all indicated legends are in format (Project count, Original Cost in crores) Project Assessment, Infrastructure Monitoring and Analytics for Nation-building For details visit: https://paimana-proj.mospi.gov.in Page 3 (PAIMANA)",Original Cost Revised Cost,,,,,,,,,,,,2026-05,FlashReport_May2026.pdf
